,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,otsu_ssd,otsu_eng,gaus_ssd,gaus_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\8.jpg'],30.31,632,1,31,11914392455100001,3031,['11017111114411115111111111114111111111441..11120..6014010'],['...1.'],31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,632,13.04,13.04,,,['41111111000111110111.51.11117.15111111'],151.0,13.04,19.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,633,1,3,['1113101846101102100311'],3031,['1140141114649901...0061.1411.014'],28897,3,0.31
0,['.\\sipaimages\\3\\10.jpg'],13.05,633,1305,13.05,['130521.99000001000000007111.71494.272417'],1305309,9.111111417711113e+23,['....'],,411141.412447
0,['.\\sipaimages\\3\\11.jpg'],20.59,633,0,5,1.10159411411e-05,['..2059'],['3434.131111111004013410511153.54990.110060401'],7,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,633,13.08,13.05,13119,1305,['1471111111111111111111541171.1171111111471111141174.11111141871101141114131611111'],['.15.1.1'],13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,633,30.9,303,11,30.31,['1497179.111..177741474117111111111111131111111111115.117411711.11152.94400111714.1414144171171711131'],311,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,633,13.04,1304,1311994400002,130934,['144.4711711111111111111514117111111111111117113.7080111100001771171111111111111'],['5.4.1'],1304,134
0,['.\\sipaimages\\3\\15.jpg'],30.24,633,11.4,3.2,10114519.491803402,30245199.99,['6011994.03111999.10'],775,3012410099,['101145146999198888914']
0,['.\\sipaimages\\3\\16.jpg'],13.04,633,13.04,13.04,13.04,13.04,['171.4191464111111111.5111111111111111111111111151.1.445117112.17.721'],['.5.14'],13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,633,13.09,13.03,1886511001001110008,,['1.1111711111114.1111111111151417111111'],2411111.0,13.03,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,633,14,3023,4.0001,,1111011111411114.4,0,30.23,16
0,['.\\sipaimages\\3\\19.jpg'],3.76,633,410,0.1,111011110,,['1111.11111111011911.44101417777710010111'],['..'],11,4
0,['.\\sipaimages\\3\\2.jpg'],30.31,633,1,31,111310477011461411,30131.0,['.4437..700011111111111111711106451411001100511501116110.1..101..46611'],131.0,,
0,['.\\sipaimages\\3\\20.jpg'],30.23,633,2,2,['111114919.994442061.2191990'],['30234199994..'],['.9.111111441108001110111111'],9110.0,100000.1,14.449277111144614
0,['.\\sipaimages\\3\\21.jpg'],33.99,633,0,3,3.1,3,4101131.5741403,,3,3.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,633,41,318,41,318,1.5147,,38,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,633,10.01,3022,10.01,30.22,['191111111111.11111117111191.7110514'],['....1.'],0,['0031601811.6.8688']
0,['.\\sipaimages\\3\\24.jpg'],30.24,633,11.44,3024,1111411.11,3024,901101414450101,['.'],3024,31114901888001
0,['.\\sipaimages\\3\\25.jpg'],33.99,633,4.7,,34149199.90108,33910000,9104414114141141411,1,331910000,3199100.90080001
0,['.\\sipaimages\\3\\26.jpg'],3.75,633,3.9,,1111400.01,375.0,['1275000211001110000010'],119,375,3114000061060
0,['.\\sipaimages\\3\\3.jpg'],13.04,633,13.04,1304,13.04,1304,['142711110660000061410434..5013111111141111014114111111111130600321..114311.41774.115.1141141110031'],['.21.'],13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,633,,,['13099443400000013106169104411109104441'],13059.0,['041115014011101511111.222111411.191.40181'],['5....'],,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,633,0,3030,100000030.301011,3030,['37.1111174114111111141.1111...10601914.010'],7,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,633,104,4,['000000001130444.44000000081..40861.91012194117771111'],['1304...'],['11431014111111111111.10121411184117171141146111910104.11111'],['15..21'],,1.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,633,15.04,13.04,90880806021.1118,,['1114011171927741.1111111414.31371.111111711111111111141111111111111.11111111111121111.11311145.271154111115744750037116100141148501661137'],['..34.1031..'],130,1311401143000047
0,['.\\sipaimages\\3\\8.jpg'],30.31,633,1,31,3013140114611141,3031,['111111111111111111111111115111441111111111101171121415.0841.011111010'],17,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,633,13.04,1304,,,1.111111111,1,13.04,19.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,634,,,111065414211021,3031,0.9115111111714111,0.7,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,634,1305,13.05,['19340000000271111147114.2.1417.4'],503,['411741711511.511111.111.1111011460100111712714.1141'],['.'],,815014102140444
0,['.\\sipaimages\\3\\11.jpg'],20.59,634,0,5,101594110000.0,2059,['111111101111117411.111111191110111400.610401'],41.17,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,634,13.08,13.05,13114,1305,['1141017343407117141414111111411111111.11111141.1.51.111.14116511114411111111177.1111111411871.11011791111111'],['11..'],13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,634,30.9,303,11,3031,['163111111.411111.711111114.41111111111151155.54147.051411442111411171131'],11.0,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,634,13.04,1304,131191934000000002,13934,['340000601111511111111.111114.11171.111111171.4111411143980771.4000080611'],['..4'],1304,134
0,['.\\sipaimages\\3\\15.jpg'],30.24,634,11.4,3.2,111114519.9914,30245199.99,117111101191999.14,92,,444
0,['.\\sipaimages\\3\\16.jpg'],13.04,634,13.04,13.04,13.04,13.04,['1.1471111111111111111145111111111111111111.1111'],0.3,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,634,13.09,13.03,,,['1411111141111711011441'],,13.03,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,634,11.2,30.23,4.00004,,1111417116011,,30.23,3.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,634,410,0.1,311111111,11,['1111111111111137717770716887'],['.'],,4
0,['.\\sipaimages\\3\\2.jpg'],30.31,634,,,11310411421411,31,['474477111111111111111117111111154.599..1020..6691411'],['..'],,
0,['.\\sipaimages\\3\\20.jpg'],30.23,634,2,0,111119199.99014448,301231999940100,['094.0591.19991..10001111.1491011'],0.1,0.1,11444771720114.611
0,['.\\sipaimages\\3\\21.jpg'],33.99,634,3.1,33,3.1,3,,,3,3.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,634,41,318,41,38,7117,0.7,38,4.1
0,['.\\sipaimages\\3\\23.jpg'],30.23,634,10.01,3022,10.01,30.22,['011.1104161000911111141.700.57'],['.1.'],0,600004444
0,['.\\sipaimages\\3\\24.jpg'],30.24,634,11.44,3024,1114188000000,30241,,,30240,11111410888000
0,['.\\sipaimages\\3\\25.jpg'],33.99,634,4.7,,31199190.9001,3399100000,['990440900.1.300011000'],0,339910000,34199100.901088
0,['.\\sipaimages\\3\\26.jpg'],3.75,634,3.9,,['000311000.6.4000000000020800012'],3750,['41114511111141111414114.0.63'],1.0,3175,41114000000610
0,['.\\sipaimages\\3\\3.jpg'],13.04,634,13.04,1304,13.04,1304,['0011710053400300111111111111101141140111..11111111.2111411116.7111511111'],1,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,634,,,131199006662144,1305,['1711101.7111..4161.1669110441'],15.0,305,1.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,634,0,3030,100000030.3041161,3030,['11441711111111711111112666110'],,30,3
0,['.\\sipaimages\\3\\6.jpg'],13.04,634,,,['0013045.100022...408614.6010420086847.'],1304.0,['111101111.71111.4110177143.1148101'],1,0,1.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,634,15.04,13.04,['6005060001241.10.2.17.1'],4.0,['14711041717111111141.115111101341111117111111111111217.1111111144.411.141.4511191411.1211441.11001541'],['7..11'],130.0,['131146492990741.4.4.100147']
0,['.\\sipaimages\\3\\8.jpg'],30.31,634,1,31,30.4050009,303,['11743114111171111111.11.01211011117.199999120.16291010'],7,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,634,13.04,1304,,,111111111111,,13.04,19.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,635,31,31,3010511821423,3031,['14771471111101111.111154.05110000124...4026.1460140461'],411,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,635,1303,13.05,['1939000001101.24.2.4617.1'],3.0,['411111715011109770600000051241'],['..'],,817111717114044
0,['.\\sipaimages\\3\\11.jpg'],20.59,635,0,5,1015911411,2059,['111110110111311111...00201.1911.019'],7,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,635,13.08,13.05,13119,1305,['127547..111.041111711011.11111111111111711111111111.11114111111145.71411111000411711111'],3.171,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,635,30.9,303,11,3031,['149.1.111.11114711411411.7111111511111411111.111.1111119111.9414.4.1211'],,30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,635,13.04,13.04,13119193400000002,['130..'],['11174174171471171.11111111711118111114111141.44411411111110002008010151000006111'],['..1....14...1'],1304,134
0,['.\\sipaimages\\3\\15.jpg'],30.24,635,11.4,3.2,10114519.9914,30245199.99,4140511198.1006,['.'],30245199.99,['111145199.990016.0']
0,['.\\sipaimages\\3\\16.jpg'],13.04,635,13.04,13.04,131044400000,13004.0,['1111714171111111121111111115111111111114.111111.74'],11,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,635,13.09,13.03,,,['1111111111193411111111114111111111114111171471...147114111.1'],51,13.03,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,635,11.2,30.23,1118,,1001.0104417100616,7,3.2,3.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,635,410,316,333311111,,['777777751114111111111111141011.415177.6141071111.155.1177770000008100'],['.......14....'],111,330031111
0,['.\\sipaimages\\3\\2.jpg'],30.31,635,31,31,['000000000318500000001131400111'],31,['11751111171111171115.590.7...1420..614061'],35099.0,,
0,['.\\sipaimages\\3\\20.jpg'],30.23,635,1,0,['1111110000444111061606991990'],3023,11491100080116100000,20,160990.1,['199.9442777110131466011.199886.0115']
0,['.\\sipaimages\\3\\21.jpg'],33.99,635,3.1,3,3.1,30,1.0094144,0,330,3.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,635,41,413,41,318,11111,['..'],38,4.1
0,['.\\sipaimages\\3\\23.jpg'],30.23,635,10.01,3022,10.014,30.22,1001101111140141,4,0,644
0,['.\\sipaimages\\3\\24.jpg'],30.24,635,10.44,3024,1114006.4,30241,['41440370114.1.00'],,3024,['111400.10.6000']
0,['.\\sipaimages\\3\\25.jpg'],33.99,635,4.7,,34149199.9611,3310000,['1.900.11000'],9900,33910000,34199109.901088886
0,['.\\sipaimages\\3\\26.jpg'],3.75,635,3.9,,['0011441110.6.1000000008780801414'],375,['11.9470.05.1701100'],0.71,375,1114000010040
0,['.\\sipaimages\\3\\3.jpg'],13.04,635,13.04,1304,13.04,134,['1111111141141111610008111111111114111131141111111114111111111111111111111111411101106111181..11311471111111511111114113111'],['0.4103.'],13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,635,,,['13.059010.4001'],1305104.0,['11411111151.11111111.1.91.01141666110411'],,,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,635,30,3,1.11613013048e+23,3030,['111111111111141111441111111.5.111111411110011.62911010'],15.0,30,3
0,['.\\sipaimages\\3\\6.jpg'],13.04,635,,,['001304...408614601042088030111'],['1304...000'],['10117141111111101113195.40.01177170114661111010'],['.'],,1.04
0,['.\\sipaimages\\3\\7.jpg'],13.04,635,15.04,1304,991117474101,['.'],['4111117771711111111116.71111111114111.111111117111115.11471111711.442414141111.7318460611373'],['......'],['.'],8.87141146094714e+16
0,['.\\sipaimages\\3\\8.jpg'],30.31,635,1,31,11131114614.0,3031,['111111411111.1111371111111111035011011166416.61.1010'],1.0,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,635,13.04,1304,13.04,1304,['11777171111111111411111711111111111101115511111111'],['.'],1304,13.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,636,,,3010102141,3031,1.24151111401165e+25,1,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,636,1303,13.05,1114115711117911.2,,['11111111111110114911411111177111110161144471092000064'],0.1,1305,13105114447522444
0,['.\\sipaimages\\3\\11.jpg'],20.59,636,0,5,11005941141111,0.2059,['71111131111008181511111.141119..0160..41.691.1.04'],['1..3.'],5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,636,13.08,13.05,13014,1305,['14171117.1411111111111110111111771141471117411111111111.11110410114.11116.71.10111404111.53110011'],7312.3,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,636,30.9,303,11,3031,['14.1.11111.111747371700004711114111111.71114111111010111111141104.1.4.1.21171147111'],['...'],30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,636,13.04,1304,13119193440800000,1303,['111111047116.74711711117118111171111.11471114.11.1.7111111111741111111.7111144111111111.1411110.7.7111177771413.70080860002171141141411111100611'],['35711.1311.'],1304,134
0,['.\\sipaimages\\3\\15.jpg'],30.24,636,11.4,3.2,['111145196.99.51'],3024519990,101311901.1,,,944
0,['.\\sipaimages\\3\\16.jpg'],13.04,636,13.04,13.04,1300454400211,1304,['14.11111111140.1110147'],31,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,636,13.09,13.03,1310311210000008,1303,['111571.41112411111611114117111114152.41111'],0.31411,13.03,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,636,14,0.3,14.0,,11111111100000610,11,30.23,3.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,636,410,316,11114111,,['111111111.11.11141141111111'],4,,4
0,['.\\sipaimages\\3\\2.jpg'],30.31,636,,,1314011461111,31,['111111411117111112111111111141111711111.10511131.59499..061...911.019'],['11.1111.4..7'],,
0,['.\\sipaimages\\3\\20.jpg'],30.23,636,2,2,['1111140199.9904110111061.40.690109015'],['30123199.990.10.'],111,9,0.109,1.1091000000180031e+22
0,['.\\sipaimages\\3\\21.jpg'],33.99,636,0,3,3.1,30,0,,30,3.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,636,41,38,41,318,4111514119,,38,4.1
0,['.\\sipaimages\\3\\23.jpg'],30.23,636,10.01,3023,80010,,1011911.5,,0,6000014444
0,['.\\sipaimages\\3\\24.jpg'],30.24,636,10.44,3024,['1111400.00.2201'],3024.0,4418111779,,301240,1111141880008
0,['.\\sipaimages\\3\\25.jpg'],33.99,636,4.7,,34149199.961008,3310000,,,339910000,34099100108800006
0,['.\\sipaimages\\3\\26.jpg'],3.75,636,319,,['00041114.06.000000000808081614'],375,1.101154190111114e+20,['.'],375,['031100000106100601061']
0,['.\\sipaimages\\3\\3.jpg'],13.04,636,13.04,1304,154,1304,['1111110111811001111111111111411141114111141170114411141111.41.11..1..11711111117114111414114'],1.0,13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,636,,,130995.31100016311,13059.0,['114.574421711171.711111111111111111011....60.4911041'],['1.1..'],,11
0,['.\\sipaimages\\3\\5.jpg'],30.3,636,0,30,30.4001141,3030,['117.1111119111126416291..010'],,30,3
0,['.\\sipaimages\\3\\6.jpg'],13.04,636,104,4,18013044.444,['1304...00'],11544517111.511112,,0,1
0,['.\\sipaimages\\3\\7.jpg'],13.04,636,15.04,13.04,['9411070074140.1.41'],4.0,['41417714411171111111111111131111111.41111111111111141777.11140511114151914112911030126060'],['..10'],,65100010414.40002
0,['.\\sipaimages\\3\\8.jpg'],30.31,636,1,31,301314011421711,3031,['1.71746311111111111011111.11114..4014411311.1111051031499..11160..1431010'],57,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,636,13.04,1304,,,['..14141111111.01..1171..05114111.'],,13.04,19.04
0,['.\\sipaimages\\3\\1.jpg'],30.31,637,31,3031,3013101102144,3031,1.7111111111151712e+25,1347,3,0.31
0,['.\\sipaimages\\3\\10.jpg'],13.05,637,1305,13.05,['5039000000000111114714.2.11.4'],30,27444742111111.71,['.'],,44711174717104414
0,['.\\sipaimages\\3\\11.jpg'],20.59,637,,,11101015911417144,2059,['11111111111.717111.1.1101411.4141..111460..116669140401'],['..5'],5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,637,13.08,13.05,13114,1305,191111117111.41113,['.'],13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,637,30.9,303,11,30.31,['14.17.111111757777711171171111117.411.7111111114.049.1639114142417111711101'],0,30.31,30.91
0,['.\\sipaimages\\3\\14.jpg'],13.04,637,13.04,1304,131119344000002,['13003.12.'],['11117714111711711.7744117141174.711111111115.111141701147111111.994111100000082121000011111111112.11171'],['3.....44.11.3'],1304,134
0,['.\\sipaimages\\3\\15.jpg'],30.24,637,41.44,2,111114549918880,3024510099,['01111190151999.1700000.'],0.4,,444
0,['.\\sipaimages\\3\\16.jpg'],13.04,637,13.04,13.04,13.04,13.04,['417111171111341111111411111811171171'],4,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,637,13.09,13.03,13103111000000060,['1303...'],['171111111110111011711113111641'],['.1.'],13.03,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,637,104,3023,4.0004,,['1111111111191114111144.431491606.'],19.0,30.23,16
0,['.\\sipaimages\\3\\19.jpg'],3.76,637,410,0.1,3000411,,['1271114111.7101111111.11111121111339919111014111.7431400888800000000000000000000060000600000016000000000000'],['........41.'],,4
0,['.\\sipaimages\\3\\2.jpg'],30.31,637,,,309141091141011,3031,['00165111111011..11114.76471.13135.611..01060.11.911.014'],7,3,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,637,2,0,30410149.991994113,['3023410999.0.10'],41111114111,['.9....010'],10090.1,19.911100006616035
0,['.\\sipaimages\\3\\21.jpg'],33.99,637,0,3,3.1,30,791134414,,3,3.1
0,['.\\sipaimages\\3\\22.jpg'],3.75,637,41,318,41,318,31191916,97,38,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,637,10.01,3022,10.01,30.22,111101071111111,,0,60014444
0,['.\\sipaimages\\3\\24.jpg'],30.24,637,10.44,3024,1111111101880007,3024,['90.911101410.00000'],,3024,111114188900000
0,['.\\sipaimages\\3\\25.jpg'],33.99,637,4.7,,34099109.091088,339910000,['30.994199100.00170011100011'],20010000.0,339910000,31099109.0610888
0,['.\\sipaimages\\3\\26.jpg'],3.75,637,,,['031100.0.00'],3175,['9751011.47018061114.011110.6700807.'],5,375,41114000001061
0,['.\\sipaimages\\3\\3.jpg'],13.04,637,13.04,1304,154,1304,['117111110031461000614111110217.7113114111171911511140111111411411111111111131811.15114719441.5.77101117.111411151451114'],['4111.......'],13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,637,,,['1309959.110404010110614.91.0461610400044400'],130593,['64111111571171174111111.147111.1111110.4141127140171654111191.10111'],['.'],,146
0,['.\\sipaimages\\3\\5.jpg'],30.3,637,0,30,30.3016,3030,['1111111741111110111111041711111111.41111119111111204661.1010'],11,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,637,104,4,['01304545142..4086111..691.012161617777111'],['1304...'],1.1431454771111173e+31,4111,30,1
0,['.\\sipaimages\\3\\7.jpg'],13.04,637,15.04,1304,1181880003861847.0,['.'],['411411.7.54747743131.11.3111111111111111110111111141.4117111141.111.111941310171.1'],,,['8848914770004021011000174']
0,['.\\sipaimages\\3\\8.jpg'],30.31,637,1,31,30131011421710,3031,['11111101141011014.4493.7211080416010'],7.0,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,637,13.04,1304,,,['117111111111111411131574463214111471111111111414'],['.541...1'],13.04,19.4
0,['.\\sipaimages\\3\\1.jpg'],30.31,638,,,301310101102144024,3031,['17111157117711111111114211410111911'],1,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,638,1305,13.05,['13019959310000054.31487608011171101.711244010417'],13053.0,111117111151444.77,['.111.'],1,171117171042
0,['.\\sipaimages\\3\\11.jpg'],20.59,638,0,5,1015911617114,20159,['1.1711171101111.114111171111111111.41144.1114..10120..11691.0401'],['.17.'],5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,638,13.08,13.05,13109,1305,['57740117117411443147741161111111111111.0111131417114.741114711111141111111111111103211141177111'],31.0,13.05,13.05
0,['.\\sipaimages\\3\\13.jpg'],30.31,638,30.9,303,111314171144.711,['3031..'],['00011111111111111.111141144111111111111711111771111145.044111141614131711171111'],['81..1.0'],30.31,30.31
0,['.\\sipaimages\\3\\14.jpg'],13.04,638,13.04,1304,1949000000000,3,['112411.17411111111141711111111471111.11111101141111.1117111.7111447171100008755440011146317971117'],['..11'],1304,134
0,['.\\sipaimages\\3\\15.jpg'],30.24,638,41.44,2,30114519.991894107,3024510999,['09115999.17.10'],,,944
0,['.\\sipaimages\\3\\16.jpg'],13.04,638,13.04,13.04,13.04,13.04,['1411111111111111171114411101111511111117714471'],10.0,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,638,13.09,13.03,11000060606,,611171101211.1111,151,13.03,13.0
0,['.\\sipaimages\\3\\18.jpg'],30.23,638,14,3023,4.0001,,['00100611010814413171771036660'],1,30.23,30.11
0,['.\\sipaimages\\3\\19.jpg'],3.76,638,410,0.1,0.11111,['.'],11111.11111111111,1,,303330301
0,['.\\sipaimages\\3\\2.jpg'],30.31,638,31,31,['000000000111314177711411111111'],3031,['1411131410111154117111.11141010.10.0911711061.12911.014'],,,
0,['.\\sipaimages\\3\\20.jpg'],30.23,638,2,0,['30440199.99411011061.69101098111.1'],['30230199.99.0.10'],1041744414,,0.109,144477771461111.2
0,['.\\sipaimages\\3\\21.jpg'],33.99,638,0,3,3.91,3390,9919011149,6,3390,3.91
0,['.\\sipaimages\\3\\22.jpg'],3.75,638,41,38,41,318,11411,,38,4.1
0,['.\\sipaimages\\3\\23.jpg'],30.23,638,10.01,3022,10.01,30.22,['347.11.111.111111111411411114'],['..'],1,100044
0,['.\\sipaimages\\3\\24.jpg'],30.24,638,10.44,24,1114000.0,30124,10189114.1,11.0,302419,1011499418800000006
0,['.\\sipaimages\\3\\25.jpg'],33.99,638,4.7,,['3414910.00.1080'],33910000,117991,0,33910000,3099109.061088
0,['.\\sipaimages\\3\\26.jpg'],3.75,638,,,431100.06,375.0,['11191950021110011111401990404100'],1,3175,1114000.6116
0,['.\\sipaimages\\3\\3.jpg'],13.04,638,13.04,1304,13.04,1304,['11111511003006363000171711143144111137111560117315014151211141471111111111111111171114114..744151.11114114111111171101'],['5.51.'],13.04,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,638,,,1305961047770011,['1305.......'],['2147111171.111111171111117111111111410.1.1911111127701111171.091.0114'],['213....'],305,1.0
0,['.\\sipaimages\\3\\5.jpg'],30.3,638,0,30,30.4,3030,1.111115119101116e+21,0.1,30,30
0,['.\\sipaimages\\3\\6.jpg'],13.04,638,104,4,['0000013042...4086111..910400080888..4..'],['1304...000'],['14314311711114111110114721161111201104'],['....1'],0,104
