,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\20.jpg'],30.23,507,2,2,3.01111010110677e+21,3023419999.0,2,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,507,3.11,334,3.1,3340,334,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,507,41,413,41,38,413,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,507,10.01,3022,10.01,30.22,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,507,11.44,0.2,41.44,24,0.2,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,507,3.7,,,,,3.7
0,['.\\sipaimages\\3\\26.jpg'],3.75,507,1.17,0,,,0,1.17
0,['.\\sipaimages\\3\\3.jpg'],13.04,507,13.04,1304,13.04,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,507,,,['13119941390414401081691.0111115.80001'],['13059..'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,507,0.0,30,130.400011,3030,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,507,,,['013049000000000...400614691014411777711'],['1304..'],,
0,['.\\sipaimages\\3\\7.jpg'],13.04,507,15.04,13.04,65668991170000404,9,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,507,1,31,3011314011617144,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,507,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,508,31,31,3010065101421414,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,508,1303,13.05,13.051141000060007,1305503,13.05,1303
0,['.\\sipaimages\\3\\11.jpg'],20.59,508,0,5,0.2101591411421,20159,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,508,13.08,13.05,13109,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,508,30.3,303,11,30.31,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,508,13.04,1304,130411440600001110,1304.031,1304,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,508,4,30,11014199.9911,3024519099,30,4
0,['.\\sipaimages\\3\\16.jpg'],13.04,508,1.4,1304,13.04,13.04,1304,1.4
0,['.\\sipaimages\\3\\17.jpg'],13.03,508,13.09,1303,131035441114184,13103,1303,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,508,11.2,30.23,30.3,0.3,30.23,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,508,410,316,333333831,1,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,508,31,31,13010011211111,3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,508,2,0,['30410144444114110109661'],3023199910.1,0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,508,0,3,3.1,30,3,0
0,['.\\sipaimages\\3\\22.jpg'],3.75,508,31,318,41,318,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,508,10.01,30.23,10.01,30.22,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,508,11.44,0.2,4.44,24,0.2,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,508,3.7,,34149149.91,33910000,,3.7
0,['.\\sipaimages\\3\\26.jpg'],3.75,508,317,30,319,,30,317
0,['.\\sipaimages\\3\\3.jpg'],13.04,508,13.04,1304,13.04,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,508,,,130591000001,1305,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,508,0,30,30.900114,3030,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,508,,,['0013.0411441404219..4106114221.0'],['1304..'],,
0,['.\\sipaimages\\3\\7.jpg'],13.04,508,13.04,1304,686.6000991492,4,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,508,1,31,30.414011,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,508,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,509,31,31,30.9140644,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,509,1309,13.05,['13119319310000000408481311174144117'],13053,13.05,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,509,0,5,111060114101,['.'],5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,509,13.08,13.05,1308,130,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,509,30.3,303,11,3031,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,509,13.04,13.04,13119714000000000,130911,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,509,0,3.0,['3011419.99.1142'],3024519999,3.0,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,509,1.4,1304,13.04,13.04,1304,1.4
0,['.\\sipaimages\\3\\17.jpg'],13.03,509,13.09,13.03,13103,1303,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,509,11.2,0.3,30.3,0.3,0.3,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,509,410,316,4,11,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,509,31,31,10111131011614114,0.3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,509,2,0,30041199.994160112,['30234199.99.0.10'],0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,509,3.11,3,3.1,3,3,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,509,41,413,41,318,413,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,509,10.01,3022,10.01,30.22,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,509,10.44,0.2,4.44,24,0.2,10.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,509,3.79,,,,,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,509,17,0,['03100910000000000011171'],37500,0,17
0,['.\\sipaimages\\3\\3.jpg'],13.04,509,13.04,134,13.04,1304,134,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,509,,,13.05959914017691,['13059..0'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,509,0,30,30.400114,3030,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,509,,,['002213460114024402...480611.601011117777915'],['1304...'],,
0,['.\\sipaimages\\3\\7.jpg'],13.04,509,1.4,13.04,81112.100241,11,13.04,1.4
0,['.\\sipaimages\\3\\8.jpg'],30.31,509,1,31,11301314011421744,['..3031'],31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,509,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,510,31,31,301131014214.001,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,510,1309,13.05,['13119513990010101244712'],130503,13.05,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,510,0,5,2100591411217114,20159,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,510,13.08,13.05,1308,130,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,510,30.3,303,11,3031,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,510,13.04,13.04,13119193408800000,13033,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,510,0,3.0,11114519.491,301245109.99,3.0,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,510,1101,1304,13.04,13.04,1304,1101
0,['.\\sipaimages\\3\\17.jpg'],13.03,510,13.09,13.03,13103,13103,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,510,104,30.23,30.3,0.3,30.23,104
0,['.\\sipaimages\\3\\19.jpg'],3.76,510,410,316,333381141,0.1,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,510,31,31,13011011421144,0.3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,510,2,0,11111119.999144113,['3023199.99.0100'],0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,510,0,3,3.1,340,3,0
0,['.\\sipaimages\\3\\22.jpg'],3.75,510,41,413,41,318,413,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,510,10.01,3022,10.01,30.22,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,510,11.44,0.2,4.44,24,0.2,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,510,3.79,,,,,3.79
0,['.\\sipaimages\\3\\26.jpg'],3.75,510,1.17,,4311010.0,3175,,1.17
0,['.\\sipaimages\\3\\3.jpg'],13.04,510,13.04,1304,13.04,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,510,,,130590101710,130501,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,510,0.0,30,30.40457,3030,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,510,,,['002131494400000023...418611..610121417777911'],1304,,
0,['.\\sipaimages\\3\\7.jpg'],13.04,510,15.04,13.04,['088880900491102200004'],1,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,510,1,31,30.41410001,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,510,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,511,31,3031,1110010214121,3031,3031,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,511,1309,13.05,13119,13105,13.05,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,511,0,5,11101594411419441,2059,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,511,13.08,13.05,131100,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,511,30.9,303,11,3031,303,30.9
0,['.\\sipaimages\\3\\14.jpg'],13.04,511,13.04,1304,13111949000001,13003,1304,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,511,4,0,111145194988804,3024519390,0,4
0,['.\\sipaimages\\3\\16.jpg'],13.04,511,13.04,13.04,13.04,13.04,13.04,13.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,511,139,1303,13003413100000,13003,1303,139
0,['.\\sipaimages\\3\\18.jpg'],30.23,511,11.2,3023,10004444,,3023,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,511,410,316,333811110,,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,511,31,31,1011113101142901311,3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,511,2,0,['3041119999011441706146601991'],30234199040100,0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,511,3.11,3,3.1,340,3,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,511,31,318,41,318,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,511,10.01,3023,10.01,30.22,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,511,10.44,0.2,41.44,24,0.2,10.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,511,3.39,3,,,3,3.39
0,['.\\sipaimages\\3\\26.jpg'],3.75,511,317,30,431010.0004,375,30,317
0,['.\\sipaimages\\3\\3.jpg'],13.04,511,13.04,1304,13,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,511,,,13.05901049170001,['1305......'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,511,0.0,30,301300114214011,30130,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,511,104,4,['00021304565100044192...4006111..610114177777110011'],['1304..'],4,104
0,['.\\sipaimages\\3\\7.jpg'],13.04,511,15.04,13.04,['88888298899149000041'],3,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,511,1,31,30.411,30317,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,511,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,512,31,31,['301027414214..20'],3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,512,1309,13.05,['1305114101109111441711.41144.241041'],1305309,13.05,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,512,,,10159141144171447,2059,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,512,13.08,13.05,13104,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,512,30.3,303,11,30.31,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,512,1304,1304,1311940000000,130,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,512,0,202,11114519.991811002,301245109.99,202,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,512,1.4,1304,13.04,13.04,1304,1.4
0,['.\\sipaimages\\3\\17.jpg'],13.03,512,13.09,13.03,4410010300411,3,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,512,11.2,30.23,30.3,0.3,30.23,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,512,410,310,3333331,1,310,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,512,31,31,11131011461714,['..3031'],31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,512,2,0,['111111114410311614431109061'],['30231990..0.10'],0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,512,3.11,33,3.1,340,33,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,512,41,413,41,318,413,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,512,10.01,3022,10.01,30.22,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,512,10.44,24,4.44,24,24,10.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,512,43.39,3.9,,,3.9,43.39
0,['.\\sipaimages\\3\\26.jpg'],3.75,512,317,30,['0043114010001004100100011'],3175,30,317
0,['.\\sipaimages\\3\\3.jpg'],13.04,512,13.04,134,13.04,1304,134,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,512,,,1305901049700011,['1305....'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,512,0.0,30,30.301411,3030,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,512,104,4,['4130414444000002457147....4006111..6101'],['1304..'],4,104
0,['.\\sipaimages\\3\\7.jpg'],13.04,512,1.4,13.04,['13119960100100119710200441'],130,13.04,1.4
0,['.\\sipaimages\\3\\8.jpg'],30.31,512,1,31,301314011441741,0.3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,512,114,1304,13.04,1304,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,513,31,31,30.910414214201,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,513,1303,13.05,1.311919390100112e+21,1305033,13.05,1303
0,['.\\sipaimages\\3\\11.jpg'],20.59,513,0,5,101591000,0.2059,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,513,13.08,13.05,1308,130,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,513,30.3,303,11,30.31,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,513,13.04,13.04,130049348060000,['13040...'],13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,513,0,202,31014199.9981,3024519099,202,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,513,1.4,1304,13.04,13.04,1304,1.4
0,['.\\sipaimages\\3\\17.jpg'],13.03,513,13.09,13.03,401477711,4,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,513,11.2,30.23,30.3,0.2,30.23,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,513,410,0.16,33333331,,0.16,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,513,31,31,3011311011414114,0.3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,513,2,0,3041119.999441601,3023199.994801,0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,513,3.11,33,3.1,330,33,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,513,31,38,41,318,38,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,513,10.41,30.23,10.01,30.22,30.23,10.41
0,['.\\sipaimages\\3\\24.jpg'],30.24,513,10.44,24,41.44,0.24,24,10.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,513,43.39,3.9,3919910010000004,339910000,3.9,43.39
0,['.\\sipaimages\\3\\26.jpg'],3.75,513,17,,,,,17
0,['.\\sipaimages\\3\\3.jpg'],13.04,513,13.04,1304,13.04,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,513,,,1305901041700101,['1305.....'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,513,0.0,30,301304.01,3030,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,513,,,['00001311041100244184...400611.6101214177771111'],1304,,
0,['.\\sipaimages\\3\\7.jpg'],13.04,513,1.4,13.04,9.506840009911145e+21,4,13.04,1.4
0,['.\\sipaimages\\3\\8.jpg'],30.31,513,1,31,11614111461710,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,513,114,1304,13.04,1304,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,514,31,31,30.41411010214043,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,514,1303,13.05,1305,1305,13.05,1303
0,['.\\sipaimages\\3\\11.jpg'],20.59,514,0,5,1101591411460714,2059,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,514,13.08,13.05,13114,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,514,30.3,303,['30131410044.3.94.111'],303114,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,514,13.04,13.04,130041949000800062,130041111,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,514,0,202,11114519991888814,3024519939,202,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,514,1.4,1304,13.04,13.04,1304,1.4
0,['.\\sipaimages\\3\\17.jpg'],13.03,514,13.09,13.03,['4410000044110000001035'],0.0,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,514,11.2,30.23,64.0004,,30.23,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,514,410,316,303330330,1,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,514,31,31,['00000111911177711410001311'],3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,514,2,0,['301141199.99411144471061.11.6101900'],3012319999.01,0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,514,0,3,3.1,330,3,0
0,['.\\sipaimages\\3\\22.jpg'],3.75,514,31,318,41,318,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,514,10.01,30.23,10.01,30.22,30.23,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,514,10.44,0.2,4144,24,0.2,10.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,514,93.7,3.9,341491000,33910000,3.9,93.7
0,['.\\sipaimages\\3\\26.jpg'],3.75,514,317,30,431101.0,3175,30,317
0,['.\\sipaimages\\3\\3.jpg'],13.04,514,13.04,1304,13.04,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,514,,,1311990101497000011,['135......'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,514,0.0,30,1113001141401111,3030,30,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,514,,,['000000113130414141400064119923...40061.010424417777770'],['1304...'],,
0,['.\\sipaimages\\3\\7.jpg'],13.04,514,1.4,13.04,['99.1.1'],4,13.04,1.4
0,['.\\sipaimages\\3\\8.jpg'],30.31,514,1,31,1111314011461114,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,514,114,1304,13.04,1304,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,515,31,31,30.910451014214,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,515,1309,13.05,['131193.93100000004108000000717417441.12417'],130530,13.05,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,515,0,5,101591411461714,2059,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,515,13.08,13.05,1308,130,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,515,30.3,303,11,30.31,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,515,1304,1304,131119392.0000011,13.93,1304,1304
0,['.\\sipaimages\\3\\15.jpg'],30.24,515,0,2,['101145199.99.11'],30245199.99,2,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,515,1.04,1304,13.04,13.04,1304,1.04
0,['.\\sipaimages\\3\\17.jpg'],13.03,515,13.09,13.03,13103144166,13103,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,515,11.2,30.23,60,,30.23,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,515,410,316,331111111,,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,515,31,31,111131011461447,3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,515,2,2,1.1141119449144413e+18,30239904.0,2,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,515,0,3,3.1,340,3,0
0,['.\\sipaimages\\3\\22.jpg'],3.75,515,41,413,41,318,413,41
0,['.\\sipaimages\\3\\23.jpg'],30.23,515,10.01,3022,10.01,30.22,3022,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,515,11.44,0.2,4.44,24,0.2,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,515,43.39,3.9,93.9,,3.9,43.39
0,['.\\sipaimages\\3\\26.jpg'],3.75,515,164,30,119,,30,164
0,['.\\sipaimages\\3\\3.jpg'],13.04,515,13.04,1304,134,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,515,,,13111690101970000511,['1305......'],,
0,['.\\sipaimages\\3\\5.jpg'],30.3,515,0,30,1130.40141142,3030,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,515,104,4,['1100131044444900002449...40061.691.042615177777....'],1304.0,4,104
0,['.\\sipaimages\\3\\7.jpg'],13.04,515,15.04,13.04,808818099030.0063,9,13.04,15.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,515,1,31,10000030.411111,0.3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,515,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,516,31,31,30.410111014518,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,516,1309,13.05,['131193.91041111.24.2.171'],130509,13.05,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,516,0,5,10059114017004,0.20159,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,516,13.08,13.05,13004,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,516,30.9,303,11,30.31,303,30.9
0,['.\\sipaimages\\3\\14.jpg'],13.04,516,13.04,1304,131191000000000,130311,1304,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,516,0,2,['301145199.99.12'],3024519999,2,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,516,1101,1304,13.04,13.04,1304,1101
0,['.\\sipaimages\\3\\17.jpg'],13.03,516,13.09,13.03,1310,13103,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,516,11.4,30.23,30.13,0.3,30.23,11.4
0,['.\\sipaimages\\3\\19.jpg'],3.76,516,410,316,333811116,1,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,516,31,31,111311117711461414,3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,516,11,2,['11411199.944144111161.06191991'],3023199.9901,2,11
0,['.\\sipaimages\\3\\21.jpg'],33.99,516,3.11,3.0,3.1,340,3.0,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,516,31,318,41,318,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,516,10.01,3023,10.011144,30.22,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,516,11.44,0.2,4.44,0.24,0.2,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,516,43.39,3.9,['3919999.99.1000'],33910000,3.9,43.39
0,['.\\sipaimages\\3\\26.jpg'],3.75,516,317,30,443110101.0002,3175.0,30,317
0,['.\\sipaimages\\3\\3.jpg'],13.04,516,13.04,1304,13.04,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,516,,,['130591159414111061466910400104910111'],1305933.0,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,516,0,30,1130.400114,3030,30,0
0,['.\\sipaimages\\3\\6.jpg'],13.04,516,104,4,['0013141100001012...40061.691042'],['1304..'],4,104
0,['.\\sipaimages\\3\\7.jpg'],13.04,516,13.04,1304,['91114.17.063052'],91,1304,13.04
0,['.\\sipaimages\\3\\8.jpg'],30.31,516,1,31,['0100000301314495011421744'],3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,516,114,1304,,,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,517,31,31,111314414219442,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,517,1309,1305,['13051411000000111040711171441017'],['1305309..'],1305,1309
0,['.\\sipaimages\\3\\11.jpg'],20.59,517,,,10159411421711,2059,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,517,13.08,13.05,13119,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,517,30.3,303,441,3031,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,517,13.04,1304,131191934000000002,13031,1304,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,517,0,202,111145199.99188016,3024519999,202,0
0,['.\\sipaimages\\3\\16.jpg'],13.04,517,1.4,1304,13.04,13.04,1304,1.4
0,['.\\sipaimages\\3\\17.jpg'],13.03,517,13.09,13.03,13103442011,13003.0,13.03,13.09
0,['.\\sipaimages\\3\\18.jpg'],30.23,517,11.2,30.23,14.00004,,30.23,11.2
0,['.\\sipaimages\\3\\19.jpg'],3.76,517,410,316,333318811,,316,410
0,['.\\sipaimages\\3\\2.jpg'],30.31,517,31,31,2111111114217414,3031,31,31
0,['.\\sipaimages\\3\\20.jpg'],30.23,517,2,0,301110031441191991,30230100,0,2
0,['.\\sipaimages\\3\\21.jpg'],33.99,517,3.11,3,3.1,3340,3,3.11
0,['.\\sipaimages\\3\\22.jpg'],3.75,517,31,318,41,318,318,31
0,['.\\sipaimages\\3\\23.jpg'],30.23,517,10.01,3023,10.01,30.22,3023,10.01
0,['.\\sipaimages\\3\\24.jpg'],30.24,517,11.44,0.2,4144,24,0.2,11.44
0,['.\\sipaimages\\3\\25.jpg'],33.99,517,3.7,,4.99,1,,3.7
0,['.\\sipaimages\\3\\26.jpg'],3.75,517,17,0,431101.0,1375,0,17
0,['.\\sipaimages\\3\\3.jpg'],13.04,517,13.04,1304,114,1304,1304,13.04
0,['.\\sipaimages\\3\\4.jpg'],13.05,517,,,['13119953904000881606129101010176249'],13059,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,517,0.0,3030,30.900114,3030,3030,0.0
0,['.\\sipaimages\\3\\6.jpg'],13.04,517,,,['000011342...40861491.01241777777111'],['.1304.'],,
0,['.\\sipaimages\\3\\7.jpg'],13.04,517,1.4,13.04,13114971000241,1304,13.04,1.4
0,['.\\sipaimages\\3\\8.jpg'],30.31,517,1,31,10001000030.41101,3031,31,1
0,['.\\sipaimages\\3\\9.jpg'],13.04,517,114,1304,13.04,1304,1304,114
0,['.\\sipaimages\\3\\1.jpg'],30.31,518,31,31,30.91001141421444,3031,31,31
0,['.\\sipaimages\\3\\10.jpg'],13.05,518,1305,13.05,['1311935836400001441711141.22224.9414'],1305350,13.05,1305
0,['.\\sipaimages\\3\\11.jpg'],20.59,518,0,5,20.914114,2059,5,0
0,['.\\sipaimages\\3\\12.jpg'],13.05,518,13.08,13.05,131109,1305,13.05,13.08
0,['.\\sipaimages\\3\\13.jpg'],30.31,518,30.3,303,11,30.31,303,30.3
0,['.\\sipaimages\\3\\14.jpg'],13.04,518,13.04,13.04,1311041940000119,130434,13.04,13.04
0,['.\\sipaimages\\3\\15.jpg'],30.24,518,0,3.0,10114519.9911,301245199.99,3.0,0
